header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_191500000000_0.105600/simulator_err.txt
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_550_600,30
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_600_650,31
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_650_700,19
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_700_750,41
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_750_800,33
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_800_850,29
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_850_900,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_900_950,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_950_1000,58
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_10_20,1589
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_20_30,113
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_130_140,10
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_170_180,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_190_200,56
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_200_210,539
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_210_220,277
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_220_230,2789
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_230_240,1879
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_240_250,333
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_250_260,73
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_260_270,27
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_270_280,18
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_280_290,17
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_290_300,18
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_300_350,37
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_350_400,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_400_450,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_450_500,38
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_500_550,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_550_600,29
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_600_650,31
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_650_700,34
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_700_750,36
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_750_800,24
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_800_850,30
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_850_900,34
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_900_950,24
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_950_1000,60
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_10_20,1160
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_20_30,88
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_130_140,10
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_190_200,31
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_200_210,397
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_210_220,196
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_220_230,2805
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_230_240,1604
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_240_250,219
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_250_260,77
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_260_270,38
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_270_280,21
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_280_290,18
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_290_300,18
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_300_350,25
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_350_400,21
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_400_450,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_450_500,34
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_500_550,33
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_550_600,28
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_600_650,22
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_650_700,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_700_750,35
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_750_800,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_800_850,25
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_850_900,16
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_900_950,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_950_1000,46
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_10_20,751
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_20_30,67
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_130_140,7
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_190_200,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_200_210,317
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_210_220,158
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_220_230,2368
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_230_240,1103
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_240_250,118
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_250_260,45
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_260_270,25
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_270_280,13
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_280_290,17
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_290_300,16
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_300_350,25
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_350_400,11
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_400_450,25
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_450_500,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_500_550,20
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_550_600,24
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_600_650,15
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_650_700,32
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_700_750,23
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_750_800,27
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_800_850,24
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_850_900,16
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_900_950,18
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_950_1000,26
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_10_20,171
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_20_30,64
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_30_40,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_190_200,5
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_200_210,21
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_210_220,9
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_220_230,279
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_230_240,98
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_240_250,5
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_250_260,7
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_260_270,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_270_280,2
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_280_290,4
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_290_300,2
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_300_350,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_350_400,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_400_450,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_450_500,7
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_500_550,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_550_600,2
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_600_650,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_650_700,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_700_750,4
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_750_800,4
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_800_850,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_850_900,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_900_950,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_11_950_1000,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_10_20,13
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_20_30,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_190_200,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_220_230,7
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_230_240,7
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_260_270,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_12_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_10_20,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_20_30,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_190_200,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_220_230,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_230_240,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_260_270,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_10_20,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_20_30,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_190_200,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_220_230,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_230_240,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_260_270,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_10_20,91
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_20_30,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_120_130,3
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_190_200,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_220_230,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_230_240,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_260_270,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_max,128
l3cacheOpt.slices_0.mshrAlloc.nrWorkingABCmshr,51244673
l3cacheOpt.slices_0.mshrAlloc.nrWorkingBmshr,0
l3cacheOpt.slices_0.mshrAlloc.nrWorkingCmshr,1704
l3cacheOpt.slices_0.probeHelperOpt.client_dir_conflict,0
l3cacheOpt.slices_1.a_req_buffer.recv_normal,432662
l3cacheOpt.slices_1.a_req_buffer.recv_prefetch,0
l3cacheOpt.slices_1.a_req_buffer.req_buffer_alloc,248146
l3cacheOpt.slices_1.a_req_buffer.req_buffer_flow,413248
l3cacheOpt.slices_1.a_req_buffer.req_buffer_full,287
l3cacheOpt.slices_1.a_req_buffer.req_buffer_merge,0
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_0,67184858
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_1,301603
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_2,1208
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_3,172
l3cacheOpt.slices_1.dataStorage.DS_1_stacks_used,1693334
